2020-05-07 23:18:34,930 - MLP - INFO - now initialize the net with para:
2020-05-07 23:18:34,930 - MLP - INFO - CKPT
2020-05-07 23:18:34,930 - MLP - INFO - ckpt
2020-05-07 23:18:34,930 - MLP - INFO - -----------------------------
2020-05-07 23:18:34,930 - MLP - INFO - BATCHSIZE
2020-05-07 23:18:34,930 - MLP - INFO - 512
2020-05-07 23:18:34,930 - MLP - INFO - -----------------------------
2020-05-07 23:18:34,931 - MLP - INFO - MAX_ITER
2020-05-07 23:18:34,931 - MLP - INFO - 9
2020-05-07 23:18:34,931 - MLP - INFO - -----------------------------
2020-05-07 23:18:34,931 - MLP - INFO - STEP_EACH_ITER
2020-05-07 23:18:34,931 - MLP - INFO - 500
2020-05-07 23:18:34,931 - MLP - INFO - -----------------------------
2020-05-07 23:18:34,931 - MLP - INFO - STEP_SHOW_train
2020-05-07 23:18:34,931 - MLP - INFO - 30
2020-05-07 23:18:34,931 - MLP - INFO - -----------------------------
2020-05-07 23:18:34,931 - MLP - INFO - STEP_SHOW_test
2020-05-07 23:18:34,931 - MLP - INFO - 50
2020-05-07 23:18:34,931 - MLP - INFO - -----------------------------
2020-05-07 23:18:34,931 - MLP - INFO - EPOCH_SAVE
2020-05-07 23:18:34,932 - MLP - INFO - 10
2020-05-07 23:18:34,932 - MLP - INFO - -----------------------------
2020-05-07 23:18:34,932 - MLP - INFO - LEARNING_RATE
2020-05-07 23:18:34,932 - MLP - INFO - 0.0001
2020-05-07 23:18:34,932 - MLP - INFO - -----------------------------
2020-05-07 23:18:34,932 - MLP - INFO - bound_weight
2020-05-07 23:18:34,932 - MLP - INFO - 1
2020-05-07 23:18:34,932 - MLP - INFO - -----------------------------
2020-05-07 23:18:34,932 - MLP - INFO - step_unbound
2020-05-07 23:18:34,932 - MLP - INFO - 5
2020-05-07 23:18:34,932 - MLP - INFO - -----------------------------
2020-05-07 23:18:34,932 - MLP - INFO - decay
2020-05-07 23:18:34,932 - MLP - INFO - False
2020-05-07 23:18:34,932 - MLP - INFO - -----------------------------
2020-05-07 23:18:34,932 - MLP - INFO - test_line
2020-05-07 23:18:34,933 - MLP - INFO - False
2020-05-07 23:18:34,933 - MLP - INFO - -----------------------------
2020-05-07 23:18:34,933 - MLP - INFO - is_plot
2020-05-07 23:18:34,933 - MLP - INFO - True
2020-05-07 23:18:34,933 - MLP - INFO - -----------------------------
2020-05-07 23:18:44,104 - MLP - INFO - openning sess
2020-05-07 23:18:44,173 - MLP - INFO - building net
2020-05-07 23:18:44,318 - MLP - INFO - building opt
2020-05-07 23:18:44,380 - MLP - INFO - net initializing
2020-05-07 23:18:44,381 - MLP - INFO - train epoch 0 of total 9 epoches
2020-05-07 23:18:45,292 - MLP - INFO - loss 10825.206373763573, in epoch 0, in step 29, in global step 0.486328125, acc is 0.486328125,                    taks 0.9119999408721924 seconds
2020-05-07 23:18:45,880 - MLP - INFO - test->loss 6904.626295039745, in epoch 0, in step 49, in global step 50,                     acc is 0.51953125, taks 0.5869998931884766 seconds
2020-05-07 23:18:46,152 - MLP - INFO - loss 6196.137704390003, in epoch 0, in step 59, in global step 0.484375, acc is 0.484375,                    taks 0.2720000743865967 seconds
2020-05-07 23:18:46,961 - MLP - INFO - loss 1691.7316778754964, in epoch 0, in step 89, in global step 0.44921875, acc is 0.44921875,                    taks 0.8090000152587891 seconds
2020-05-07 23:18:47,264 - MLP - INFO - test->loss 132.8978260081994, in epoch 0, in step 99, in global step 100,                     acc is 0.48046875, taks 0.30299997329711914 seconds
2020-05-07 23:18:47,801 - MLP - INFO - loss 171.91598181396364, in epoch 0, in step 119, in global step 0.48828125, acc is 0.48828125,                    taks 0.5370001792907715 seconds
2020-05-07 23:18:48,626 - MLP - INFO - loss 20.80422408236131, in epoch 0, in step 149, in global step 0.521484375, acc is 0.521484375,                    taks 0.8249998092651367 seconds
2020-05-07 23:18:48,644 - MLP - INFO - test->loss 9.025525152266578, in epoch 0, in step 149, in global step 150,                     acc is 0.53515625, taks 0.017999887466430664 seconds
2020-05-07 23:18:49,458 - MLP - INFO - loss 1.8910008170654153, in epoch 0, in step 179, in global step 0.771484375, acc is 0.771484375,                    taks 0.814000129699707 seconds
2020-05-07 23:18:50,037 - MLP - INFO - test->loss 1.8375491091676042, in epoch 0, in step 199, in global step 200,                     acc is 0.814453125, taks 0.5789999961853027 seconds
2020-05-07 23:18:50,308 - MLP - INFO - loss 0.8582677080780035, in epoch 0, in step 209, in global step 0.90625, acc is 0.90625,                    taks 0.2709999084472656 seconds
2020-05-07 23:18:51,115 - MLP - INFO - loss 0.7506050661970677, in epoch 0, in step 239, in global step 0.88671875, acc is 0.88671875,                    taks 0.8070001602172852 seconds
2020-05-07 23:18:51,419 - MLP - INFO - test->loss 1.6618902341305786, in epoch 0, in step 249, in global step 250,                     acc is 0.833984375, taks 0.30299997329711914 seconds
2020-05-07 23:18:51,956 - MLP - INFO - loss 0.4816034602961591, in epoch 0, in step 269, in global step 0.916015625, acc is 0.916015625,                    taks 0.5369999408721924 seconds
2020-05-07 23:18:52,786 - MLP - INFO - loss 0.8720692984689931, in epoch 0, in step 299, in global step 0.880859375, acc is 0.880859375,                    taks 0.8300001621246338 seconds
2020-05-07 23:18:52,803 - MLP - INFO - test->loss 1.7956384738244233, in epoch 0, in step 299, in global step 300,                     acc is 0.83203125, taks 0.01699995994567871 seconds
2020-05-07 23:18:53,617 - MLP - INFO - loss 0.5428057970174518, in epoch 0, in step 329, in global step 0.904296875, acc is 0.904296875,                    taks 0.814000129699707 seconds
2020-05-07 23:18:54,194 - MLP - INFO - test->loss 1.5160360297151398, in epoch 0, in step 349, in global step 350,                     acc is 0.849609375, taks 0.5769999027252197 seconds
